product_id,product_name,category,sub_category,brand,price,cost,created_at,color
1413,PowerFit Professional Resistance Band Kit,Sports,Fitness,PowerFit,26.14,14.8,2025-05-11 23:33:16,Black
1414,ActiveWear Classic Slim Fit Jeans,Clothing,Men,ActiveWear,76.61,44.55,2024-08-21 23:33:16,Light Blue
1415,StyleCo Designer Wrap Dress,Clothing,Women,StyleCo,142.5,72.91,2025-07-01 23:33:16,Teal
1416,PageTurner Press Popular Manga,Books,Comics & Graphic Novels,PageTurner Press,17.68,11.22,2025-07-05 23:33:16,
1417,ActiveWear Advanced Breathable Training Tee,Sports,Athletic Wear,ActiveWear,35.03,18.51,2025-02-11 23:33:16,Navy
1418,KidJoy Super Fantasy Figure Set,Toys,Action Figures,KidJoy,58.39,29.01,2024-11-24 23:33:16,Multi-Color
1419,CozyHome Luxury Sectional Sofa,Home & Garden,Furniture,CozyHome,1634.38,1030.08,2024-12-27 23:33:16,Gray
1420,FunKids Educational Language Learning Game,Toys,Educational,FunKids,28.86,18.88,2025-03-26 23:33:16,Yellow
1421,AthleticEdge Professional Adjustable Dumbbell Set,Sports,Fitness,AthleticEdge,208.84,135.3,2024-11-05 23:33:16,Gray
1422,GlowLabs Matte Longwear Foundation,Health & Beauty,Makeup,GlowLabs,42.94,16.8,2024-10-12 23:33:16,Fair
1423,CozyHome Designer Decorative Mirror,Home & Garden,Decor,CozyHome,230.67,102.1,2024-10-25 23:33:16,White
1424,CozyHome Stainless Stainless Cookware Set,Home & Garden,Kitchen,CozyHome,216.76,131.49,2025-03-19 23:33:16,Black
1425,HomeEssentials Organic Organic Sheet Set,Home & Garden,Bedding,HomeEssentials,138.74,70.16,2025-01-25 23:33:16,Beige
1426,TrendSet Designer Aviator Sunglasses,Clothing,Accessories,TrendSet,114.26,49.48,2025-04-27 23:33:16,Tortoise
1427,TechPro Hi-Fi Noise Cancelling Headphones,Electronics,Audio,TechPro,441.08,244.75,2025-08-19 23:33:16,White
1428,ActiveWear Advanced Breathable Training Tee,Sports,Athletic Wear,ActiveWear,35.03,18.51,2025-04-06 23:33:16,Gray
1429,StyleCo Durable Stretch Denim,Clothing,Kids,StyleCo,40.91,19.0,2025-05-25 23:33:16,Black
1430,FashionLine Premium Wool Scarf,Clothing,Accessories,FashionLine,39.17,16.85,2025-01-28 23:33:16,Plaid
1431,BookHouse Bestselling Fantasy & Adventure,Books,Young Reader,BookHouse,11.82,9.02,2024-08-26 23:33:16,
1432,RadiantCo Premium Collagen Peptides,Health & Beauty,Supplements,RadiantCo,38.95,17.67,2025-03-14 23:33:16,
1433,RadiantCo Glowing Longwear Foundation,Health & Beauty,Makeup,RadiantCo,35.94,12.9,2024-12-30 23:33:16,Fair
1434,CozyHome Cozy Weighted Blanket,Home & Garden,Bedding,CozyHome,117.48,67.84,2024-10-30 23:33:16,Beige
1435,HomeEssentials Modern Storage Ottoman,Home & Garden,Furniture,HomeEssentials,117.18,81.13,2025-08-07 23:33:16,Cream
1436,PlayTime Championship Cooperative Adventure Game,Toys,Board Games,PlayTime,52.73,31.07,2025-01-19 23:33:16,Multi-Color
1437,NatureBite Organic Gourmet Popcorn,Food & Beverages,Snacks,NatureBite,11.04,8.6,2025-06-30 23:33:16,
1438,FashionLine Elite Casual Button-Up,Clothing,Men,FashionLine,91.39,51.96,2024-09-23 23:33:16,Black
1439,ActiveLife Weatherproof Hiking Backpack,Sports,Outdoor,ActiveLife,47.74,21.86,2024-10-08 23:33:16,Orange
1440,UrbanWear Elite Compression Leggings,Sports,Athletic Wear,UrbanWear,71.43,34.41,2024-08-22 23:33:16,Charcoal
1441,DigitalEdge Advanced Resistance Band Kit,Sports,Fitness,DigitalEdge,46.0,26.52,2025-06-14 23:33:16,Purple
1442,NatureBite Artisan Organic Trail Mix,Food & Beverages,Snacks,NatureBite,19.87,13.14,2025-01-08 23:33:16,
1443,HomeEssentials Organic Cooling Mattress Topper,Home & Garden,Bedding,HomeEssentials,237.69,128.79,2024-06-05 23:33:16,White
1444,ClassicFit Elite Performance Polo,Clothing,Men,ClassicFit,69.69,31.32,2025-02-06 23:33:16,Black
1445,FurryFriends Engaging Durable Chew Toy,Pet Supplies,Toys,FurryFriends,19.55,10.49,2025-01-06 23:33:16,Red
1446,EduToys Illustrated Picture Books,Books,Children's,EduToys,8.52,5.41,2024-10-16 23:33:16,
1447,ByteWave Smart Portable Charger,Electronics,Accessories,ByteWave,98.65,63.72,2024-10-24 23:33:16,Red
1448,ToyBox Adventure Bubble Machine,Toys,Outdoor,ToyBox,21.19,11.12,2024-11-27 23:33:16,Blue
1449,ActiveWear Advanced Canvas Slip-Ons,Clothing,Shoes,ActiveWear,31.32,18.22,2025-01-17 23:33:16,Black
1450,GlowLabs Premium Mineral Sunscreen,Health & Beauty,Skincare,GlowLabs,24.61,11.96,2025-02-15 23:33:16,
1451,ToyBox Deluxe Fantasy Figure Set,Toys,Action Figures,ToyBox,31.09,15.5,2024-12-06 23:33:16,Purple
1452,ArtisanPantry Luxury Fine Chocolate Assortment,Food & Beverages,Gourmet,ArtisanPantry,18.12,9.78,2025-01-19 23:33:16,
1453,FashionLine Signature Wool Scarf,Clothing,Accessories,FashionLine,22.47,10.81,2024-11-01 23:33:16,Gray
1454,TrendSet Signature Wool Coat,Clothing,Women,TrendSet,241.82,97.88,2024-12-26 23:33:16,Burgundy
1455,DigitalEdge Pro Foldable Phone,Electronics,Phones,DigitalEdge,1882.4,1340.83,2024-11-12 23:33:16,Gold
1456,PetNest Fun Durable Chew Toy,Pet Supplies,Toys,PetNest,14.07,7.04,2025-03-16 23:33:16,Red
1457,TechPro Pro Wireless Earbuds,Electronics,Audio,TechPro,208.44,140.91,2025-04-20 23:33:16,White
1458,PureBeauty Luxury Matte Lipstick Set,Health & Beauty,Makeup,PureBeauty,14.6,5.16,2024-08-05 23:33:16,Berry
1459,WhiskerWorks Fun Treat Dispensing Ball,Pet Supplies,Toys,WhiskerWorks,13.57,7.87,2024-12-13 23:33:16,Red
1460,HappyPaws Organic Grain-Free Dog Food,Pet Supplies,Food,HappyPaws,40.95,27.11,2024-10-01 23:33:16,
1461,ElectroMax Pro Flagship Smartphone,Electronics,Phones,ElectroMax,981.3,647.89,2025-01-25 23:33:16,Blue
1462,ActiveWear Premium Canvas Slip-Ons,Clothing,Shoes,ActiveWear,46.19,25.68,2025-01-05 23:33:16,Blue
1463,FunKids STEM Math Puzzle Set,Toys,Educational,FunKids,19.91,11.77,2025-04-30 23:33:16,Yellow
1464,ElectroMax Elite 5G Smartphone,Electronics,Phones,ElectroMax,643.26,493.43,2024-12-05 23:33:16,Silver
1465,WhiskerWorks Durable Treat Dispensing Ball,Pet Supplies,Toys,WhiskerWorks,19.41,9.9,2024-07-21 23:33:16,Green
1466,FunKids Collector's Hero Action Figure,Toys,Action Figures,FunKids,18.77,11.43,2024-10-16 23:33:16,Red
1467,TechPro Wireless Noise Cancelling Headphones,Electronics,Audio,TechPro,295.27,177.03,2025-04-13 23:33:16,Blue
1468,LifestyleCo Comfortable Storage Ottoman,Home & Garden,Furniture,LifestyleCo,127.09,77.99,2024-11-04 23:33:16,Gray
1469,HomeEssentials Comfortable Cooling Mattress Topper,Home & Garden,Bedding,HomeEssentials,116.12,68.65,2025-07-25 23:33:16,White
1470,KidJoy Championship Strategy Board Game,Toys,Board Games,KidJoy,28.06,11.34,2024-09-08 23:33:16,Red
1471,UrbanWear Athletic All-Weather Running Jacket,Sports,Athletic Wear,UrbanWear,57.17,29.64,2024-09-27 23:33:16,Blue
1472,ActiveWear Premium Leather Boots,Clothing,Shoes,ActiveWear,75.0,36.98,2025-02-14 23:33:16,Brown
1473,GlowLabs Natural Daily Multivitamin,Health & Beauty,Supplements,GlowLabs,15.46,6.24,2024-07-07 23:33:16,
1474,ImaginePlay Durable Bubble Machine,Toys,Outdoor,ImaginePlay,18.05,10.81,2024-06-20 23:33:16,Purple
1475,KidJoy Durable Kids Scooter,Toys,Outdoor,KidJoy,50.79,29.11,2024-11-02 23:33:16,Red
1476,StyleCo Essential Performance Polo,Clothing,Men,StyleCo,50.77,25.22,2024-11-28 23:33:16,Gray
1477,PureLiving Luxury Storage Ottoman,Home & Garden,Furniture,PureLiving,341.71,225.3,2025-05-13 23:33:16,Gray
1478,HappyPaws Comfortable Adjustable Harness,Pet Supplies,Accessories,HappyPaws,23.36,10.17,2024-10-20 23:33:16,Gray
1479,PlayTime Complete STEM Experiment Kit,Toys,Educational,PlayTime,33.13,17.9,2024-11-17 23:33:16,Yellow
1480,ActiveLife Pro Trail Shoes,Clothing,Shoes,ActiveLife,72.38,38.11,2025-04-09 23:33:16,Black
1481,PlayTime Classic Card Battle Set,Toys,Board Games,PlayTime,15.88,7.46,2025-01-27 23:33:16,Red
1482,NatureBite Gourmet Gourmet Spice Blend,Food & Beverages,Pantry,NatureBite,10.51,6.22,2024-10-26 23:33:16,
1483,PetNest Ergonomic Travel Pet Carrier,Pet Supplies,Accessories,PetNest,71.01,41.94,2025-09-19 23:33:16,Gray
1484,PetNest Professional Adjustable Harness,Pet Supplies,Accessories,PetNest,34.37,15.39,2025-01-17 23:33:16,Red
1485,PetNest Healthy Grain-Free Dog Food,Pet Supplies,Food,PetNest,37.0,24.51,2024-11-11 23:33:16,
1486,FunKids Collector's Robot Warrior,Toys,Action Figures,FunKids,38.78,19.51,2024-08-19 23:33:16,Red
1487,FunKids Premium Water Blaster Pack,Toys,Outdoor,FunKids,24.06,12.54,2024-11-16 23:33:16,Red
1488,StyleCo Playful Graphic Tee,Clothing,Kids,StyleCo,13.75,6.98,2025-05-22 23:33:16,Blue
1489,FurryFriends Safe Interactive Puzzle Toy,Pet Supplies,Toys,FurryFriends,18.22,10.81,2024-12-18 23:33:16,Blue
1490,ActiveWear Athletic Canvas Slip-Ons,Clothing,Shoes,ActiveWear,52.54,31.18,2024-11-26 23:33:16,Red
1491,FurryFriends Safe No-Pull Leash,Pet Supplies,Accessories,FurryFriends,20.83,11.78,2024-10-26 23:33:16,Blue
1492,ActiveLife Advanced Running Sneakers,Clothing,Shoes,ActiveLife,111.78,55.02,2025-04-19 23:33:16,Red
1493,TrendSet Exotic Eau de Parfum,Health & Beauty,Fragrances,TrendSet,71.73,14.47,2024-08-31 23:33:16,
1494,DigitalEdge Elite Flagship Smartphone,Electronics,Phones,DigitalEdge,1297.56,812.25,2025-06-16 23:33:16,Space Gray
1495,ActiveWear Pro Moisture-Wicking Shorts,Sports,Athletic Wear,ActiveWear,33.19,17.45,2025-01-20 23:33:16,Navy
1496,FurryFriends Ergonomic Travel Pet Carrier,Pet Supplies,Accessories,FurryFriends,39.38,19.27,2024-10-29 23:33:16,Red
1497,ActiveLife Performance All-Weather Running Jacket,Sports,Athletic Wear,ActiveLife,92.95,40.21,2024-12-17 23:33:16,Gray
1498,ToyBox Super Space Explorer Set,Toys,Action Figures,ToyBox,30.04,16.34,2024-07-19 23:33:16,Orange
1499,ClassicFit Signature Wool Scarf,Clothing,Accessories,ClassicFit,80.96,28.76,2024-09-21 23:33:16,Black
1500,GardenPro Advanced Multi-Tool Set,Home & Garden,Tools,GardenPro,146.88,98.57,2024-12-24 23:33:16,Silver
1501,FurryFriends Engaging Interactive Puzzle Toy,Pet Supplies,Toys,FurryFriends,12.73,6.85,2024-10-21 23:33:16,Multi-Color
1502,TrendSet Chic Silk Blouse,Clothing,Women,TrendSet,71.29,35.71,2025-03-03 23:33:16,Burgundy
1503,TailTreats Healthy Grain-Free Dog Food,Pet Supplies,Food,TailTreats,36.32,21.63,2025-05-05 23:33:16,
1504,HomeTech Premium Cordless Drill Kit,Home & Garden,Tools,HomeTech,164.62,89.04,2025-07-28 23:33:16,Red
1505,SmartTech Advanced Stainless Cookware Set,Home & Garden,Kitchen,SmartTech,209.43,107.67,2024-12-29 23:33:16,Copper
1506,HomeTech Smart Smart Home Hub,Electronics,Accessories,HomeTech,226.85,157.1,2024-09-19 23:33:16,Black
1507,PlayTime Deluxe Card Battle Set,Toys,Board Games,PlayTime,29.08,16.03,2024-09-04 23:33:16,Silver
1508,FunKids Complete Coding Robot,Toys,Educational,FunKids,50.15,27.39,2024-10-04 23:33:16,Yellow
1509,ClassicFit Signature Woven Belt,Clothing,Accessories,ClassicFit,36.56,11.84,2025-03-19 23:33:16,Tan
1510,FashionLine Luxury Wool Scarf,Clothing,Accessories,FashionLine,22.26,9.36,2024-11-08 23:33:16,Navy
1511,ComfortLiving Premium Extendable Dining Table,Home & Garden,Furniture,ComfortLiving,1063.58,700.71,2024-07-30 23:33:16,White
1512,PureBeauty Complete Vitamin C Gummies,Health & Beauty,Supplements,PureBeauty,18.64,8.12,2024-12-08 23:33:16,
1513,ClassicFit Designer Wrap Dress,Clothing,Women,ClassicFit,60.57,32.16,2025-03-31 23:33:16,Burgundy
1514,PetNest Safe Adjustable Harness,Pet Supplies,Accessories,PetNest,37.28,19.23,2025-05-05 23:33:16,Pink
1515,GlowLabs Premium Longwear Foundation,Health & Beauty,Makeup,GlowLabs,21.46,6.42,2025-04-14 23:33:16,Medium
1516,PowerFit Performance Exercise Bike,Sports,Fitness,PowerFit,393.41,214.35,2025-06-01 23:33:16,Silver
1517,TrendSet Matte Brow Sculpting Kit,Health & Beauty,Makeup,TrendSet,37.16,10.15,2024-09-12 23:33:16,Blonde
1518,LifestyleCo Elegant Ceramic Planter,Home & Garden,Decor,LifestyleCo,81.63,33.78,2025-06-02 23:33:16,Beige
1519,GlowLabs Matte Brow Sculpting Kit,Health & Beauty,Makeup,GlowLabs,19.37,7.26,2024-10-14 23:33:16,Brown
1520,GlowLabs Nourishing Heat Protectant Spray,Health & Beauty,Haircare,GlowLabs,25.72,11.75,2025-09-11 23:33:16,
1521,ActiveWear Premium Breathable Training Tee,Sports,Athletic Wear,ActiveWear,22.05,12.46,2024-10-11 23:33:16,Blue
1522,ClassicFit Chic Wool Coat,Clothing,Women,ClassicFit,224.35,106.67,2024-11-30 23:33:16,Beige
1523,FitGear Professional Match Soccer Ball,Sports,Team Sports,FitGear,24.37,17.33,2024-12-31 23:33:16,Red
1524,WhiskerWorks Fun Feather Wand Toy,Pet Supplies,Toys,WhiskerWorks,11.11,5.21,2024-09-04 23:33:16,Green
1525,GlowLabs Premium Eyeshadow Palette,Health & Beauty,Makeup,GlowLabs,32.63,14.22,2025-04-01 23:33:16,Smoky
1526,LifestyleCo Elegant Ergonomic Desk Chair,Home & Garden,Furniture,LifestyleCo,372.24,246.29,2024-12-27 23:33:16,Navy
1527,SportsPro Official Pro Baseball Glove,Sports,Team Sports,SportsPro,144.27,93.87,2025-04-18 23:33:16,Black
1528,ImaginePlay Premium Backyard Playset,Toys,Outdoor,ImaginePlay,259.93,125.1,2025-04-11 23:33:16,Multi-Color
1529,PlayTime Championship Card Battle Set,Toys,Board Games,PlayTime,13.1,6.57,2025-04-14 23:33:16,Blue
1530,DigitalEdge Premium Bluetooth Speaker,Electronics,Audio,DigitalEdge,118.71,81.52,2024-06-30 23:33:16,Teal
1531,TechPro Advanced Vlogging Camera,Electronics,Cameras,TechPro,798.3,589.64,2024-08-03 23:33:16,White
1532,UrbanWear Essential Slim Fit Jeans,Clothing,Men,UrbanWear,90.53,38.45,2025-04-04 23:33:16,Gray
1533,ActiveLife Elite Canvas Slip-Ons,Clothing,Shoes,ActiveLife,46.4,25.23,2025-01-07 23:33:16,White
1534,PageTurner Press Popular Historical Fiction,Books,Fiction,PageTurner Press,19.75,15.75,2025-07-31 23:33:16,
1535,RadiantCo Premium Brow Sculpting Kit,Health & Beauty,Makeup,RadiantCo,22.14,6.43,2025-07-31 23:33:16,Brown
1536,ActiveLife Performance Rowing Machine,Sports,Fitness,ActiveLife,712.92,365.33,2024-08-26 23:33:16,Gray
1537,TailTreats Premium Durable Chew Toy,Pet Supplies,Toys,TailTreats,8.66,4.82,2024-10-29 23:33:16,Orange
1538,ActiveWear Classic Performance Polo,Clothing,Men,ActiveWear,81.42,40.12,2025-05-06 23:33:16,Charcoal
1539,DigitalEdge Wireless Noise Cancelling Headphones,Electronics,Audio,DigitalEdge,178.57,110.94,2024-07-07 23:33:16,White
1540,PowerFit Championship Composite Basketball,Sports,Team Sports,PowerFit,48.07,35.59,2024-12-05 23:33:16,Blue
1541,KidJoy Durable Water Blaster Pack,Toys,Outdoor,KidJoy,18.13,8.17,2024-12-22 23:33:16,Orange
1542,ByteWave Smart Flagship Smartphone,Electronics,Phones,ByteWave,1381.86,1074.04,2025-02-05 23:33:16,Purple
1543,TechPro Max Budget Smartphone,Electronics,Phones,TechPro,241.28,190.37,2024-09-19 23:33:16,Red
1544,BookHouse Advanced Language Learning,Books,Educational,BookHouse,14.58,10.78,2025-03-03 23:33:16,
1545,KidJoy Deluxe Fantasy Figure Set,Toys,Action Figures,KidJoy,21.2,10.15,2025-06-08 23:33:16,Multi-Color
1546,TailTreats Complete Flea & Tick Treatment,Pet Supplies,Health,TailTreats,28.35,15.27,2024-08-06 23:33:16,
1547,ClassicFit Elegant High-Rise Leggings,Clothing,Women,ClassicFit,73.11,39.88,2025-02-18 23:33:16,Charcoal
1548,FashionLine Playful Stretch Denim,Clothing,Kids,FashionLine,26.66,14.02,2025-07-20 23:33:16,Light Blue
1549,ToyBox Pro Language Learning Game,Toys,Educational,ToyBox,35.33,19.48,2024-10-04 23:33:16,Orange
1550,PetNest Premium Memory Foam Pet Bed,Pet Supplies,Accessories,PetNest,52.59,26.36,2025-01-23 23:33:16,Beige
1551,FurryFriends Professional No-Pull Leash,Pet Supplies,Accessories,FurryFriends,20.9,12.39,2024-06-09 23:33:16,Gray
1552,PureLiving Modern Ergonomic Desk Chair,Home & Garden,Furniture,PureLiving,468.43,240.69,2025-01-15 23:33:16,Black
1553,TechPro Pro Pro Tablet,Electronics,Tablets,TechPro,1119.92,709.67,2024-09-08 23:33:16,Black
1554,FreshHarvest Pure Organic Quinoa Pack,Food & Beverages,Organic,FreshHarvest,17.46,11.2,2024-12-17 23:33:16,
1555,TechPro Advanced Wireless Charger,Electronics,Accessories,TechPro,31.3,19.33,2025-06-30 23:33:16,White
1556,TailTreats Durable Travel Pet Carrier,Pet Supplies,Accessories,TailTreats,36.35,20.05,2025-03-05 23:33:16,Gray
1557,AthleticEdge Performance Compression Leggings,Sports,Athletic Wear,AthleticEdge,52.61,28.57,2024-09-06 23:33:16,Black
1558,PetNest Durable Memory Foam Pet Bed,Pet Supplies,Accessories,PetNest,58.23,23.81,2025-01-05 23:33:16,Gray
1559,PetNest Comfortable Adjustable Harness,Pet Supplies,Accessories,PetNest,32.69,18.2,2024-07-28 23:33:16,Blue
1560,CozyHome Premium Framed Canvas Art,Home & Garden,Decor,CozyHome,33.11,10.29,2025-06-15 23:33:16,Vintage
1561,WhiskerWorks Premium Adjustable Harness,Pet Supplies,Accessories,WhiskerWorks,26.18,10.83,2024-11-18 23:33:16,Blue
1562,ReadWell Publishing Limited Edition Superhero Comics,Books,Comics & Graphic Novels,ReadWell Publishing,11.48,7.64,2025-01-14 23:33:16,
1563,TrendSet Luxury Matte Lipstick Set,Health & Beauty,Makeup,TrendSet,20.34,7.24,2025-03-05 23:33:16,Pink
1564,ElectroMax Elite 2-in-1 Laptop,Electronics,Laptops,ElectroMax,1046.8,870.58,2025-03-09 23:33:16,Rose Gold
1565,LifestyleCo Designer Wool Scarf,Clothing,Accessories,LifestyleCo,54.54,22.08,2024-10-19 23:33:16,Plaid
1566,GardenPro Heavy-Duty Multi-Tool Set,Home & Garden,Tools,GardenPro,47.36,25.02,2025-05-13 23:33:16,Blue
1567,FashionLine Signature Slim Fit Jeans,Clothing,Men,FashionLine,60.27,33.74,2025-10-18 23:33:16,Gray
1568,KidJoy Championship Cooperative Adventure Game,Toys,Board Games,KidJoy,41.31,17.52,2024-11-19 23:33:16,Purple
1569,ClassicFit Essential Woven Belt,Clothing,Accessories,ClassicFit,30.71,14.72,2024-12-03 23:33:16,Gray
1570,TailTreats Comfortable Travel Pet Carrier,Pet Supplies,Accessories,TailTreats,63.64,25.78,2025-06-13 23:33:16,Blue
1571,ElectroMax Smart Foldable Phone,Electronics,Phones,ElectroMax,1285.9,878.99,2024-09-07 23:33:16,Gray
1572,ClassicFit Classic Wool Scarf,Clothing,Accessories,ClassicFit,36.46,11.44,2025-08-27 23:33:16,Black
1573,ByteWave Pro Ultrabook,Electronics,Laptops,ByteWave,1366.12,1053.85,2024-11-19 23:33:16,Silver
1574,FashionLine Modern Lightweight Jacket,Clothing,Men,FashionLine,70.49,35.07,2025-04-25 23:33:16,Black
1575,LifestyleCo Plush Weighted Blanket,Home & Garden,Bedding,LifestyleCo,106.94,53.68,2025-05-25 23:33:16,Sage
1576,ToyBox Super Space Explorer Set,Toys,Action Figures,ToyBox,30.04,16.34,2025-01-27 23:33:16,White
1577,StyleCo Colorful Play Shorts,Clothing,Kids,StyleCo,19.13,9.6,2024-07-28 23:33:16,Khaki
1578,ImaginePlay Safe Bubble Machine,Toys,Outdoor,ImaginePlay,25.63,15.52,2024-09-21 23:33:16,Purple
1579,HomeEssentials Vintage Decorative Mirror,Home & Garden,Decor,HomeEssentials,162.02,78.07,2025-02-17 23:33:16,Black
1580,TechPro Elite Budget Smartphone,Electronics,Phones,TechPro,479.27,306.43,2025-05-28 23:33:16,Black
1581,ByteWave Premium Portable Charger,Electronics,Accessories,ByteWave,38.25,19.7,2024-12-23 23:33:16,Blue
1582,HomeTech Pro Electric Pressure Washer,Home & Garden,Tools,HomeTech,354.93,245.4,2025-02-28 23:33:16,Yellow
1583,CozyHome Stainless Air Fryer Oven,Home & Garden,Kitchen,CozyHome,396.07,215.88,2024-08-04 23:33:16,Blue
1584,PowerFit Elite Match Soccer Ball,Sports,Team Sports,PowerFit,23.66,14.69,2024-08-15 23:33:16,Blue
1585,FashionLine Signature Aviator Sunglasses,Clothing,Accessories,FashionLine,166.11,80.07,2025-06-08 23:33:16,Black
1586,FunKids Collector's Hero Action Figure,Toys,Action Figures,FunKids,18.77,11.43,2025-08-07 23:33:16,Yellow
1587,TechPro Pro 5G Smartphone,Electronics,Phones,TechPro,699.18,488.22,2025-04-01 23:33:16,White
1588,StyleCo Designer High-Rise Leggings,Clothing,Women,StyleCo,37.13,13.72,2025-05-12 23:33:16,Navy
1589,ElectroMax Ultra 5G Smartphone,Electronics,Phones,ElectroMax,1077.06,679.32,2025-03-15 23:33:16,Blue
1590,GlowLabs Luxury Aromatic Body Mist,Health & Beauty,Fragrances,GlowLabs,26.91,6.7,2024-08-09 23:33:16,
1591,TechPro Hi-Fi Bluetooth Speaker,Electronics,Audio,TechPro,314.68,218.97,2025-04-26 23:33:16,Teal
1592,PetNest Comfortable Travel Pet Carrier,Pet Supplies,Accessories,PetNest,56.22,27.48,2024-06-30 23:33:16,Blue
1593,DigitalEdge Pro Noise Cancelling Headphones,Electronics,Audio,DigitalEdge,382.73,217.69,2025-01-29 23:33:16,Silver
1594,PetNest Ergonomic Adjustable Harness,Pet Supplies,Accessories,PetNest,25.81,10.52,2024-09-09 23:33:16,Blue
1595,ToyBox Deluxe Strategy Board Game,Toys,Board Games,ToyBox,53.4,24.0,2024-10-31 23:33:16,Red
1596,FurryFriends Complete Dental Care Kit,Pet Supplies,Health,FurryFriends,19.88,10.18,2024-12-15 23:33:16,
1597,TechPro Wireless Soundbar,Electronics,Audio,TechPro,158.95,93.25,2024-09-16 23:33:16,Silver
1598,CozyHome Cozy Weighted Blanket,Home & Garden,Bedding,CozyHome,117.48,67.84,2025-06-07 23:33:16,Charcoal
1599,FunKids Deluxe Card Battle Set,Toys,Board Games,FunKids,25.85,13.05,2024-08-17 23:33:16,Silver
1600,TrendSet Premium Wrap Dress,Clothing,Women,TrendSet,51.48,26.58,2024-10-23 23:33:16,Navy
1601,HomeEssentials Premium Decorative Mirror,Home & Garden,Decor,HomeEssentials,316.13,156.98,2024-10-25 23:33:16,White
1602,PlayTime Complete STEM Experiment Kit,Toys,Educational,PlayTime,33.13,17.9,2025-01-27 23:33:16,Blue
1603,PetNest Fun Feather Wand Toy,Pet Supplies,Toys,PetNest,5.06,2.8,2025-09-27 23:33:16,Multi-Color
1604,FashionLine Premium Wool Scarf,Clothing,Accessories,FashionLine,39.17,16.85,2025-03-01 23:33:16,Camel
1605,WellnessWorks Organic Daily Multivitamin,Health & Beauty,Supplements,WellnessWorks,22.38,12.5,2025-04-13 23:33:16,
1606,GardenPro Smart Stainless Cookware Set,Home & Garden,Kitchen,GardenPro,442.85,258.32,2025-02-08 23:33:16,Copper
